UniqueCount	AmbigCount
25	0
4	0
10	0
1	1
52	0
1	0
0	0
17	0
44	33
1	0
0	120
17	0
724	18
16	0
4	0
5	5
0	18
2	0
8	0
15	0
0	2
29	0
4	0
0	2
49	97
0	0
2	0
109	44
17	0
21	0
2	0
0	0
0	1
5	0
0	12
0	5
1	0
1	0
31	0
6	2
14	0
293	0
12	5
8	5
2	0
7	0
17	0
11	2
86	0
0	6
2	0
4	0
6	7
4	0
0	61
0	6
1	0
8	0
1	15
4	3
12	0
9	0
6	0
5	0
0	0
0	14
0	0
1	0
73	1
12	4
8	0
5	2
16	0
0	1
1	0
14	48
5	0
0	16
3	0
2	14
8	1
2	0
1	0
328	20
5	16
18	7
1	0
0	19
2	0
0	0
0	7
9	0
18	0
21	1
31	0
4	1
0	0
0	2
0	21
0	2
0	1
0	24
0	0
0	93
0	48
0	14
0	69
0	0
0	0
0	1
0	24
0	4
0	0
0	23
0	14
1	0
0	64
0	11
0	25
0	0
0	32
0	0
0	1
0	1
0	2
0	34
0	0
0	27
2	0
0	26
0	1
0	10
0	0
14	41
0	40
0	20
0	0
0	96
0	0
7	7
0	0
3	10
0	2
0	0
9	0
0	0
0	0
0	1
0	287
0	152
0	55
6	5
0	33
0	3
0	19
0	10
0	47
0	10
0	45
0	4
0	9
2	4
0	0
0	13
0	53
0	25
1	0
0	6
0	1608
0	97
0	9
0	8
0	1
0	75
0	5
0	4
27	0
9	0
2	0
0	1
0	3
0	0
0	17
24	0
0	143
0	22
0	1
0	15
0	17
8	0
0	2
0	8
0	1
0	8
0	0
0	0
0	31
0	0
7	0
0	48
0	0
1	4
0	1
0	53
5	26
0	0
0	33
0	0
0	0
0	49
0	26
0	0
0	6
0	66
6	123
3	28
0	144
2	7
1	27
0	41
0	0
14	123
0	2
0	0
0	11
0	9
0	34
0	5
0	0
1	1
0	9
0	2
0	0
0	13
3	1
0	0
0	18
0	3
0	3
10	0
0	0
0	0
0	15
0	46
0	9
0	0
2	0
12	0
1	23
0	11
0	0
0	146
0	10
0	8
0	32
0	3
0	0
1	1
0	27
0	0
0	0
0	1
0	0
0	2
0	301
0	19
0	215
0	2
0	2
0	28
0	26
0	0
0	12
0	0
0	37
0	46
0	0
0	2
0	19
0	14
0	0
0	24
0	1
0	0
0	0
0	37
0	0
0	3
0	12
0	17
1	0
0	1
0	0
0	35
16	0
0	19
0	5
0	0
0	3
0	45
0	22
0	37
0	7
0	6
0	14
0	0
0	50
0	114
5	0
11	0
3	0
0	0
21	0
0	2
6	1
5	4
0	2
0	0
0	18
7	0
8	12
1	3
0	33
0	6
0	10
0	0
9	1
3	0
0	77
0	33
11	8
0	1
0	71
0	167
0	83
0	1
0	77
0	67
0	0
0	0
1	0
0	0
0	0
0	22
0	2
0	60
0	57
20	13
0	25
0	304
0	13
0	15
2	0
0	0
0	0
0	270
0	1
0	44
0	27
0	9
0	0
0	6
0	43
0	11
0	24
0	39
0	47
7	0
0	3
0	0
0	35
0	1
0	0
0	14
0	5
0	8
7	0
0	0
0	9
0	0
2	0
0	9
0	68
2	14
0	1
0	0
0	1
0	20
0	41
0	1
0	6
0	1
0	0
1	50
0	0
0	21
0	550
0	110
0	3
0	24
0	4
0	2
0	36
3	0
0	36
0	2
0	5
0	0
0	0
0	0
0	38
0	39
1	145
0	0
0	12
0	6
9	0
0	3
0	5
0	97
0	33
2	0
0	1
0	36
1	0
0	0
0	1
0	0
0	10
0	0
0	31
0	1
0	0
0	25
0	0
0	10
0	36
6	0
0	5
0	2
0	12
0	16
0	0
0	0
0	0
0	13
0	71
0	0
0	0
0	10
0	31
0	20
0	2
0	11
0	3
0	0
0	24
0	2
0	21
0	14
0	0
0	0
0	0
0	3
0	1
0	8
0	8
0	0
0	19
0	0
0	0
0	8
1	0
0	11
0	0
0	10
0	0
0	0
0	28
0	30
0	0
1	6
0	9
0	9
1	7
0	0
0	38
0	2
0	0
0	0
0	22
0	32
0	0
0	16
0	1
0	11
0	0
0	0
0	8
0	0
5	0
0	0
0	0
0	0
0	23
0	0
0	39
0	12
0	263
0	89
0	12
0	2
0	0
0	26
0	19
0	0
0	9
0	5
0	21
0	4
0	6
0	0
0	4
0	13
0	5
0	9
0	1
0	118
0	50
0	247
0	3
0	28
0	10
17	4
0	0
0	0
0	14
0	32
0	1
0	0
0	0
0	53
0	44
0	32
0	8
0	1
0	0
1	41
0	0
0	0
0	109
0	22
0	32
0	2
4	0
0	21
0	473
0	11
0	10
0	72
0	45
0	30
0	9
0	3
0	22
0	9
0	44
2	0
0	24
0	0
2	17
0	3
0	0
0	45
1	0
0	143
0	1
0	1
0	1
0	5
0	9
0	0
0	9
0	81
0	0
0	3
0	3
0	27
0	0
0	3
0	33
0	6
0	36
1	10
0	0
0	53
0	0
0	6
0	0
0	0
0	2
0	15
0	0
0	16
0	130
0	378
0	0
0	0
0	11
1	0
0	31
0	53
0	1
0	1
0	3
0	0
0	104
0	69
0	0
2	25
0	14
0	88
0	55
0	0
0	5
0	1
0	0
2	0
0	13
0	3
0	0
0	52
0	0
0	7
0	13
0	47
0	19
0	0
0	0
0	16
0	4
0	10
0	2
0	0
0	29
0	17
0	21
0	0
5	0
0	154
0	4
0	9
8	0
0	2
0	1
7	0
0	0
0	6
0	8
27	744
0	39
0	22
0	42
0	0
21	70
0	39
1	18
0	2
0	21
0	11
0	0
17	1
0	58
27	13
54	119
0	13
0	5
0	104
0	31
0	0
2	0
25	54
0	3
13	6
0	0
0	0
0	0
0	11
0	21
0	0
0	242
0	3
0	0
0	2
0	15
0	6
0	0
0	0
0	0
0	16
0	0
0	0
0	564
0	53
8	0
16	0
0	42
0	13
0	3
0	22
0	1
0	3
0	13
0	0
21	0
0	24
5	11
0	8
0	30
0	0
0	0
0	98
0	0
0	35
3	0
1	0
0	32
0	0
0	3
0	18
0	2
0	0
0	310
0	11
0	1
0	3
0	20
0	13
2	0
0	140
0	10
1	0
0	1
0	6
0	2
0	75
0	50
0	3
0	122
0	0
0	0
0	1
0	614
0	0
19	0
21	0
0	5
0	114
0	27
3	0
1	0
0	18
11	0
0	1
0	5
0	0
0	87
0	8
0	1
0	20
0	0
0	10
0	2
0	0
0	5
2	0
1	122
9	0
0	0
0	12
7	0
0	0
0	3
0	23
0	28
0	5
0	5
0	45
0	0
0	14
0	0
0	16
0	30
0	1
6	0
0	32
0	0
0	65
0	8
0	14
0	20
0	4
0	1
0	0
0	0
0	31
0	45
0	38
0	0
0	0
0	2
0	6
0	0
0	15
0	99
0	3
5	0
23	0
0	1
0	19
0	3
0	85
0	11
0	21
0	7
0	7
0	2
1	77
0	1
0	15
0	43
0	1
0	14
0	5
0	27
2	17
0	95
0	0
1	45
0	3
0	10
0	4
0	3
0	40
0	0
0	29
0	3
2	0
0	10
0	0
0	10
0	52
0	0
0	306
0	8
17	0
0	17
0	7
2	0
0	3
0	0
0	4
17	0
2	5
0	9
0	49
0	0
0	10
0	7
0	0
0	62
0	74
0	22
0	0
0	4
0	2
0	0
0	0
0	10
0	156
0	0
0	0
0	0
0	2
0	1
130	13
0	7
0	5
0	0
0	0
0	19
0	90
0	0
0	1
1	0
0	2
0	7
0	0
0	1
0	0
0	1
12	0
0	1
1	14
0	3
0	0
0	3
0	82
0	12
0	19
6	0
0	0
0	7
0	13
0	0
0	0
0	5
5	0
0	1
0	0
0	7
0	37
0	2
0	23
0	1
16	0
0	1
0	0
60	0
0	15
0	7
0	2
0	0
0	150
0	10
0	20
0	5
0	10
0	39
5	0
0	84
0	4
0	3
0	143
0	2
0	0
0	41
0	275
0	39
0	0
0	7
0	6
0	10
0	98
0	1
0	0
0	0
0	25
0	2
0	5
1	0
0	0
7	9
0	0
0	24
0	1
0	13
0	0
0	0
1	0
0	12
0	1
0	0
6	0
0	10
0	1
0	12
0	0
0	2
0	7
0	0
0	0
0	1
0	2
0	0
0	2
0	0
0	103
2	0
0	0
0	0
0	608
0	1
0	32
0	30
0	9
0	0
0	38
0	75
0	15
0	8
0	1
0	77
0	4
3	5
0	15
0	0
0	0
0	0
1	83
0	2
0	0
0	2
0	43
0	0
11	0
68	0
0	8
0	21
0	85
0	0
0	34
9	0
0	0
0	4
7	0
0	0
0	3
0	10
0	5
0	1
0	0
0	22
0	0
0	0
0	2
14	0
0	72
13	0
0	0
0	13
0	27
0	0
0	8
0	58
0	190
0	7
0	0
0	29
0	18
0	11
0	5
0	304
0	3
0	0
0	18
0	0
0	103
0	0
0	26
0	40
0	2
0	21
0	11
0	2
0	4
0	0
0	61
0	1
0	242
1	1
1	18
0	3
0	3
0	149
0	2
0	5
0	0
0	3
0	53
0	3
0	0
0	0
0	27
31	0
0	0
0	4
0	13
0	0
0	21
0	16
37	0
0	42
0	2
0	1
0	0
0	0
0	91
0	30
22	0
0	0
0	29
0	21
0	0
0	0
0	212
0	50
2	30
14	0
0	9
0	5
0	3
0	15
0	34
0	0
2	36
0	12
15	0
0	2
0	43
0	136
0	0
0	11
0	79
0	40
0	12
0	43
2	17
0	105
0	4
0	0
0	40
0	9
0	0
13	1
12	35
4	0
0	0
0	30
0	2
0	7
0	10
0	27
0	28
0	11
0	0
0	0
5	3
0	40
0	49
0	17
0	546
1	0
0	10
0	17
0	6
0	26
1	1
0	0
0	11
0	0
0	38
0	1
0	41
7	27
0	0
0	2
0	14
0	0
0	4
0	21
0	9
0	82
0	16
3	0
0	3
0	49
0	51
0	46
0	2
20	0
0	0
0	2
0	5
0	0
2	55
2	2
1	1
0	15
0	2
0	104
0	2
0	1
0	13
0	26
0	44
0	5
0	9
0	2
0	43
0	22
0	0
0	59
0	0
0	110
0	0
0	0
0	10
1	131
0	2
0	9
0	0
1	14
0	81
0	12
0	2
0	59
0	0
0	0
6	0
0	98
0	5
59	83
1	130
0	0
0	135
0	7
0	34
1	0
0	5
5	0
0	6
0	0
0	0
0	10
0	0
0	2
13	0
0	3
0	0
0	2
0	3
0	1
0	30
0	0
16	30
0	44
0	3
0	0
0	35
0	5
0	145
6	0
0	20
0	93
0	0
0	2
0	0
10	0
0	0
1	15
0	3
0	9
0	5
0	2
0	12
8	0
0	1
0	55
0	1
0	133
0	10
0	0
33	0
0	1
0	11
0	9
1	14
0	5
4	0
0	0
2	7
0	23
0	0
0	11
0	6
0	4
0	17
2	11
0	2
0	0
0	0
0	0
0	28
0	23
0	6
0	13
0	28
0	63
0	88
0	43
0	48
5	7
0	45
0	23
0	0
0	9
0	0
0	255
0	0
0	38
0	46
0	2
1	0
0	18
0	1
0	32
0	11
1	1
0	4
0	6
0	34
0	19
0	7
2	0
0	46
0	45
0	0
0	19
0	0
0	47
5	0
0	13
18	0
0	0
0	1
0	2
20	0
0	0
0	1
0	3
0	1
0	11
0	0
0	0
0	81
0	25
0	2
0	7
0	53
0	24
0	149
0	4
0	33
0	0
0	3
0	3
0	8
0	44
0	43
0	19
0	1
0	0
11	55
0	0
0	1
0	23
0	8
0	73
0	117
0	9
0	1
0	1
0	23
1	0
0	104
0	3
0	12
0	21
0	1
0	1
0	95
1	187
0	0
0	0
0	3
0	0
0	131
0	0
8	0
0	0
8	0
0	18
0	6
4	0
0	0
0	3
0	42
0	43
0	28
0	28
0	112
0	0
0	1
0	5
0	0
0	18
0	0
0	30
1	6
0	2
0	0
2	1
0	14
0	72
0	11
0	1
0	11
0	17
0	9
0	1
0	1
0	0
0	20
0	130
0	0
0	35
3	20
0	17
0	13
0	0
0	43
7	0
0	8
0	22
0	16
0	23
0	20
0	43
0	2
0	0
0	47
0	9
0	107
0	29
0	0
0	43
0	20
0	2
0	21
0	39
0	0
0	45
0	797
0	22
0	9
12	0
85	0
0	21
0	4
0	0
0	73
0	18
1	40
0	0
3	4
0	0
0	40
0	12
0	0
0	0
0	34
0	34
0	0
0	3
16	14
0	80
0	63
0	71
0	1
0	7
9	0
0	3
0	1
3	0
0	49
0	168
0	22
0	4
0	10
21	0
0	3
0	5
1	8
1	206
0	15
0	2
0	63
0	0
0	0
2	0
6	3
0	18
0	14
0	1
0	70
2	8
0	12
0	0
0	0
1	26
0	0
7	5
17	42
0	106
1	4
0	52
0	0
0	19
5	2
0	19
0	0
0	0
0	43
0	21
0	1
0	15
0	8
0	31
0	52
52	16
0	1
0	0
1	8
0	2
0	0
0	0
2	41
0	79
0	0
0	1
0	7
0	39
0	0
0	55
0	19
0	1
0	13
0	2
0	24
4	0
0	0
0	4
0	16
1	8
0	7
0	0
11	0
0	1
0	11
0	0
0	11
0	0
0	0
2	18
0	40
0	32
0	55
0	0
0	4
0	14
0	20
0	84
0	115
0	44
0	37
0	0
0	21
0	0
0	3
0	31
0	1
1	0
0	17
0	50
0	39
0	0
0	0
0	0
0	0
0	0
0	68
0	0
0	9
0	1
5	367
0	18
0	39
0	63
0	0
0	0
0	9
0	29
0	5
0	0
0	0
0	0
16	27
0	22
12	0
0	1
0	0
0	23
0	72
0	20
0	0
0	48
0	2
0	97
0	0
0	10
0	49
0	20
0	13
0	218
0	6
0	3
0	0
0	0
0	14
0	0
0	73
24	0
0	9
0	8
0	0
4	0
0	26
5	0
0	11
0	67
