UniqueCount	AmbigCount
64	2
3	0
4	0
4	8
62	0
5	0
0	0
3	0
431	354
0	0
0	772
78	0
2252	50
12	0
2	0
0	15
0	29
4	0
13	0
11	0
2	1
46	0
3	0
0	25
13	62
0	0
17	0
145	53
46	0
39	0
1	0
0	0
0	5
10	0
0	158
4	7
0	0
4	1
41	0
10	5
12	0
969	0
12	5
4	4
5	0
2	0
13	0
14	4
135	0
0	132
7	0
12	0
29	39
4	0
0	346
5	24
0	0
29	0
0	27
1	15
20	0
11	0
11	0
45	0
0	1
0	21
2	0
6	0
227	5
19	5
15	0
9	4
23	0
0	6
1	1
37	189
22	0
0	43
8	0
17	42
83	20
9	0
4	0
1421	63
15	7
482	125
0	0
1	92
4	0
0	0
1	124
4	0
42	0
87	1
133	0
5	0
0	0
0	42
0	55
0	3
0	15
0	93
0	0
0	430
0	209
0	9
0	572
1	0
0	1
0	7
1	165
0	90
0	0
0	115
0	68
6	0
0	368
0	122
0	61
0	0
0	116
0	45
0	9
0	0
0	19
0	222
0	0
0	161
12	0
0	174
0	1
0	30
0	4
10	41
0	43
0	81
0	6
0	259
0	46
15	24
0	0
8	14
1	3
0	0
104	0
0	0
2	0
0	4
0	1720
0	1418
0	361
343	109
0	57
0	31
0	80
0	140
0	211
0	16
0	227
0	26
0	54
5	12
0	0
0	19
0	512
0	86
2	0
0	11
0	2006
0	283
0	9
0	29
1	0
0	175
0	3
0	5
46	0
11	0
10	3
0	6
0	14
0	1
0	75
95	0
0	208
0	189
0	0
0	171
0	67
8	0
0	1
0	27
0	0
0	17
0	2
0	0
0	187
0	0
13	0
0	132
0	1
4	6
0	0
0	80
10	76
0	0
0	47
0	0
0	1
0	193
0	89
0	0
0	85
0	210
54	732
2	127
0	1194
4	8
0	28
0	252
0	2
75	632
0	6
0	0
0	46
0	50
0	52
0	31
4	0
3	14
0	7
0	1
0	0
0	51
4	0
0	0
0	94
0	8
0	9
21	0
0	0
0	0
0	132
0	69
0	7
0	0
3	0
28	0
0	47
0	53
0	0
0	121
0	65
0	37
0	290
0	11
0	31
0	1
0	161
0	0
0	0
0	0
0	0
0	0
0	231
0	116
0	1089
0	1
0	5
0	154
0	99
0	0
0	43
0	0
0	292
0	118
0	0
0	6
0	12
0	208
0	0
0	127
3	1
0	0
0	0
0	184
0	0
0	1
0	30
0	37
0	0
0	0
0	0
0	137
24	0
0	47
0	2
0	0
0	9
0	388
0	335
0	188
0	23
0	16
0	57
0	0
0	149
1	1231
5	0
24	0
11	0
0	4
34	0
0	1
45	1
3	10
0	2
0	0
0	45
12	0
20	27
0	0
0	177
4	45
0	10
0	0
10	0
32	1
0	558
0	149
585	169
0	3
0	203
3	1129
0	750
0	7
0	354
0	214
0	1
0	0
1	0
0	0
0	4
0	225
0	36
0	120
0	206
21	27
0	72
0	1855
0	83
0	39
1	0
0	1
0	0
0	2234
0	14
0	311
0	120
0	47
0	28
0	9
0	136
0	17
0	69
0	184
0	90
5	0
0	5
0	0
0	158
0	0
0	0
0	183
1	12
0	44
7	0
0	0
0	26
0	3
4	0
4	20
0	359
1	4
0	0
0	0
0	17
0	175
0	135
0	5
0	38
0	5
0	1
0	141
0	0
0	64
0	153
0	228
1	7
0	48
0	15
0	23
0	401
2	0
0	106
0	0
0	7
0	0
0	1
0	0
0	18
0	103
0	117
0	0
0	10
0	16
3	0
5	9
1	34
0	335
0	132
8	1
0	0
0	87
0	0
0	0
0	1
0	0
0	140
0	1
0	176
0	24
0	0
0	159
0	0
0	30
1	68
3	0
0	2
0	1
0	10
0	212
0	0
0	0
0	0
0	199
0	1655
0	0
0	0
0	27
0	63
1	8
0	5
0	20
0	0
0	0
1	141
0	1
0	106
0	68
0	14
0	0
0	0
0	1
0	2
0	35
0	63
0	0
0	150
0	0
0	0
0	27
0	0
0	74
0	0
0	284
0	0
0	0
5	79
1	147
0	1
0	10
0	73
0	14
0	52
0	0
0	248
0	3
0	0
0	0
0	131
0	53
0	0
