UniqueCount	AmbigCount
185	11
25	0
57	0
6	78
507	0
12	0
2	4
103	0
453	416
5	0
0	2117
173	0
6106	53
85	0
56	0
20	71
0	68
12	0
66	0
67	0
3	26
226	0
61	0
1	88
134	320
12	0
41	0
580	229
248	0
181	0
4	0
0	0
0	28
26	0
0	193
7	16
5	0
9	2
121	0
42	18
84	0
1912	0
106	34
23	19
34	0
28	0
103	0
151	5
725	0
0	103
56	0
59	0
60	142
67	0
0	1011
9	49
1	0
150	0
0	113
10	45
70	0
116	0
58	0
69	0
1	1
0	131
11	0
28	0
1248	35
92	20
82	0
53	15
104	0
0	62
5	4
84	640
89	0
0	130
15	0
27	84
270	20
38	0
9	0
1640	73
61	94
205	92
13	5
1	170
18	0
4	0
0	92
62	0
233	0
145	5
118	0
22	0
0	0
2	82
0	127
0	9
0	40
0	426
0	0
1	1678
0	479
0	92
0	1949
2	6
0	5
0	9
0	238
0	52
0	1
0	263
0	219
5	0
0	638
0	271
1	329
0	0
0	330
0	4
0	13
0	2
0	49
0	458
0	0
0	242
32	0
0	171
0	5
0	158
0	3
23	285
0	262
0	291
0	3
0	1100
0	4
52	73
0	0
28	68
1	35
11	0
94	0
0	0
10	2
0	14
0	4940
0	2641
0	365
49	25
0	340
0	22
0	109
0	217
0	613
0	54
0	381
0	34
0	61
12	45
0	0
0	53
0	831
0	262
7	0
0	42
1	11959
0	1358
0	59
2	66
4	3
0	793
0	25
0	7
187	0
63	0
68	74
0	26
0	57
0	2
0	258
359	0
0	2447
0	1088
0	4
0	215
1	255
76	0
0	3
0	77
0	1
0	25
0	0
0	0
0	269
1	0
101	0
2	1681
0	0
28	67
0	13
0	750
32	308
0	0
0	173
3	0
0	15
0	422
0	143
0	0
0	57
0	367
109	4034
7	297
0	2034
41	97
0	192
0	446
0	4
138	2275
0	38
0	0
0	141
0	53
0	414
0	47
7	0
11	17
0	43
0	2
0	0
0	164
20	0
0	11
0	196
0	9
0	35
82	0
0	0
0	0
0	173
0	252
0	84
0	0
11	0
185	0
3	424
0	85
0	0
0	1291
0	104
0	85
0	427
0	45
0	3
6	20
0	242
0	0
0	0
0	3
0	0
0	3
0	2229
0	224
0	3943
0	6
0	61
1	202
1	143
0	1
1	224
0	0
0	486
0	757
0	0
0	66
0	52
0	456
0	0
0	288
6	6
0	0
0	3
0	274
0	2
0	9
0	176
0	129
3	0
0	2
4	0
0	317
196	0
0	95
1	57
0	4
0	119
0	470
0	308
0	415
0	52
0	64
0	53
0	0
3	608
0	1283
44	0
127	0
26	1
1	3
189	0
0	1
127	9
10	42
0	14
0	0
0	149
25	0
58	132
13	20
0	338
13	60
0	69
0	0
58	0
23	0
0	644
0	256
95	64
0	7
0	985
1	1501
0	2130
0	30
0	800
0	374
0	2
0	0
4	0
0	0
0	4
0	298
0	57
0	586
0	1053
114	124
0	350
0	5140
0	289
0	199
13	1
0	1
0	0
0	4083
0	129
0	493
0	304
0	66
0	1
0	207
0	350
0	78
0	515
1	786
0	477
25	0
0	26
0	0
0	447
0	0
0	0
0	288
0	27
0	142
43	0
0	0
0	78
0	12
13	0
2	102
