UniqueCount	AmbigCount
441	24
45	0
137	0
22	160
900	0
27	0
0	8
155	0
1564	1205
15	0
0	4139
350	0
5361	65
223	0
106	0
10	136
1	144
47	0
130	0
174	0
2	25
484	0
140	0
0	209
99	219
36	0
106	0
2082	1000
477	0
375	4
10	0
0	0
0	43
64	0
0	367
20	64
16	0
22	13
268	0
79	39
214	0
7324	0
292	89
33	40
52	0
72	0
232	0
282	8
1281	0
0	181
42	0
110	0
148	238
151	0
0	2134
17	60
1	0
244	0
0	265
12	78
255	0
345	4
87	0
128	0
1	2
1	342
30	0
51	0
2168	59
136	40
140	0
137	42
206	0
0	103
5	4
239	1887
174	0
0	313
40	0
71	172
269	28
100	0
5	0
1689	75
74	79
485	206
6	6
3	591
48	0
14	0
0	206
97	0
362	0
635	3
349	0
96	0
0	0
5	184
0	245
0	29
0	62
0	1098
0	2
1	3217
0	1738
0	172
2	3606
5	27
0	5
2	56
0	414
0	196
0	4
0	691
0	426
6	0
0	1382
0	600
2	622
0	0
2	865
0	7
0	14
0	3
0	91
0	897
0	0
0	540
90	0
1	254
0	8
1	445
0	9
38	332
0	277
0	574
0	1
0	2743
0	8
74	111
0	0
34	103
3	65
2	0
143	0
0	0
13	2
0	5
1	8671
0	4203
0	491
150	120
3	1120
0	53
0	329
0	287
0	1440
0	204
0	922
0	41
0	144
23	95
0	0
0	158
0	1590
0	437
15	0
0	40
1	7494
0	4092
0	87
2	102
1	2
0	1002
0	77
0	30
427	0
105	0
136	134
0	44
0	83
0	1
0	497
638	0
0	2397
0	2459
0	6
1	337
0	428
152	0
0	12
0	224
0	0
0	73
0	1
0	0
1	741
1	0
148	0
0	2318
0	10
64	100
0	9
0	697
45	437
0	0
0	433
6	0
0	19
0	980
0	262
0	0
0	162
0	778
154	4616
14	842
0	8601
64	96
0	221
0	823
0	12
282	4368
0	125
0	0
0	271
0	127
0	456
0	106
8	0
18	30
0	88
0	12
0	0
0	326
121	7
0	11
0	372
0	14
0	63
141	0
0	0
0	4
0	558
1	530
0	125
0	0
27	0
371	0
5	703
0	219
0	0
0	1812
0	189
0	196
0	1135
0	120
0	4
10	43
0	539
0	0
0	0
0	6
0	0
0	10
0	1889
1	472
0	6765
0	0
0	263
0	443
4	477
0	3
0	321
0	0
0	885
0	1264
0	0
0	304
0	75
0	710
0	0
0	485
11	12
0	0
0	4
0	664
0	2
0	4
0	285
0	439
4	0
0	3
3	0
0	420
406	0
0	216
0	64
0	4
0	118
1	925
0	706
0	879
1	89
0	74
0	172
0	0
1	1001
0	2661
121	0
300	0
46	0
0	7
522	0
0	5
373	35
37	86
0	12
0	0
1	470
73	0
103	242
7	30
0	438
38	133
0	69
0	0
117	2
46	1
0	2370
1	594
87	69
0	9
2	3105
1	3805
1	4168
0	51
0	1719
0	800
0	0
0	0
8	0
0	2
0	9
0	778
0	69
0	1809
0	2577
143	189
0	537
1	8988
0	389
0	332
34	0
0	1
0	0
0	6667
0	249
1	1026
0	968
0	129
0	5
0	453
0	414
0	183
0	724
2	1370
0	1411
77	0
0	83
0	0
0	861
0	1
0	1
0	484
2	83
0	215
80	0
0	0
2	203
0	34
20	0
5	302
0	2083
24	124
0	7
0	7
0	30
0	509
0	1005
0	16
0	73
0	20
0	114
0	478
0	0
0	426
0	2324
0	3252
2	88
0	735
0	115
0	31
1	1073
161	1
0	456
0	7
0	60
0	0
0	10
5	0
0	246
0	652
1	1799
0	2
0	246
0	170
27	0
21	40
0	231
0	1038
1	616
19	24
0	35
0	535
7	2
4	0
0	1
0	0
0	290
0	1
0	667
0	76
0	0
0	1327
0	0
0	42
1	945
97	0
0	191
0	12
0	187
3	520
0	0
0	0
7	0
0	530
0	2160
7	0
0	1
0	190
1	666
29	120
0	19
2	261
0	6
2	5
1	698
0	8
0	553
0	426
0	42
0	5
0	2
0	15
0	28
0	163
0	264
0	4
0	343
0	0
0	0
0	225
0	0
0	360
0	4
0	243
3	0
0	0
8	320
3	294
0	133
1	168
0	284
0	81
0	216
0	0
0	1794
0	21
0	0
1	2
0	377
0	466
0	0
0	261
0	2
0	103
0	0
0	0
0	168
0	0
55	0
0	1
0	0
0	0
1	798
0	0
0	757
0	216
0	3804
0	916
0	293
0	15
0	9
0	1392
0	109
0	7
0	377
0	144
0	848
1	30
2	26
0	3
1	121
0	710
0	124
0	159
0	8
2	5187
0	1428
0	5809
0	93
0	215
0	169
201	78
0	2
6	1
0	125
0	859
1	29
0	2
0	0
0	487
0	1184
0	748
0	154
0	20
0	33
7	1020
0	0
2	0
0	3869
0	1131
0	859
0	23
47	0
0	545
0	3315
1	447
0	89
0	964
0	530
0	541
0	126
0	81
0	587
0	125
0	766
27	0
0	390
0	0
50	377
6	14
0	0
0	1168
8	1
0	2395
0	27
2	16
0	5
0	137
0	79
0	0
0	95
0	1374
0	4
0	20
0	49
0	539
38	0
0	123
0	646
0	144
0	435
0	99
0	104
1	1953
0	0
0	74
0	13
0	0
0	321
0	492
4	0
3	511
0	2034
2	2414
0	0
0	4
0	173
18	0
0	536
0	464
0	17
0	117
0	30
0	14
0	1143
0	2094
0	0
73	578
0	529
0	2629
0	491
0	13
0	49
0	5
0	1
53	0
1	581
0	114
0	0
0	852
0	0
5	95
0	240
0	1439
1	211
0	0
0	3
0	265
0	81
1	84
0	86
0	0
0	892
1	445
0	441
0	0
124	0
1	6686
0	98
0	241
378	0
5	28
0	4
87	0
0	0
0	55
0	175
536	14991
1	1504
5	514
0	614
2	9
239	701
0	718
2	107
0	12
0	656
0	597
0	0
492	81
0	1045
453	327
1036	2561
0	85
17	692
100	4486
0	315
0	0
17	63
870	2098
0	47
403	86
0	0
0	0
0	2
0	147
1	323
0	0
0	11416
0	7
0	0
0	57
0	129
0	108
0	2
0	6
0	4
0	319
0	19
0	1
1	7451
0	1557
191	0
273	0
0	649
0	257
2	257
0	416
0	39
0	10
0	279
0	0
212	0
0	1358
34	106
0	270
0	847
0	4
0	0
0	3087
0	11
0	823
74	39
6	21
0	715
0	11
0	27
0	277
0	6
0	0
1	4399
0	466
0	5
0	75
0	325
0	482
31	1
1	731
0	228
53	0
0	5
0	200
0	35
1	2142
0	307
0	17
1	1789
0	4
0	0
0	19
2	4188
0	0
576	0
69	0
0	144
0	5321
0	774
88	4
58	0
64	325
176	0
0	191
0	44
0	0
1	2590
0	372
0	13
0	540
0	7
0	271
0	17
0	0
0	132
69	0
6	2215
202	0
0	0
0	982
85	0
0	0
8	13
0	896
0	551
0	76
0	143
0	922
0	5
0	426
0	0
0	415
0	592
0	3
107	0
0	431
0	6
0	1842
0	166
0	416
0	406
0	168
0	9
0	0
0	1
0	522
0	922
0	488
5	0
0	5
0	8
8	168
0	0
0	399
0	3244
0	89
31	0
224	0
0	14
0	319
19	98
1	4672
0	238
0	420
0	19
0	73
0	46
8	1712
0	5
0	344
0	685
0	6
0	418
0	136
0	725
46	217
0	1534
0	0
25	1198
0	98
0	288
0	98
8	104
0	1994
0	12
0	723
0	521
43	0
2	416
1	7
0	128
0	1556
0	2
1	8994
0	219
387	0
0	347
0	66
42	0
0	70
0	2
0	129
248	0
60	141
0	722
0	623
0	1
0	288
0	202
1	5
0	1216
1	2068
0	640
0	0
1	56
0	1
0	1
0	19
0	76
0	1962
1	0
0	0
0	1
0	23
0	6
1247	134
0	117
0	143
0	1
1	0
0	128
0	963
0	0
0	4
15	0
1	73
3	100
0	0
0	101
0	77
0	11
220	0
0	21
14	147
0	76
0	2
1	72
0	311
2	272
0	495
46	0
0	11
0	254
1	469
0	3
0	3
0	101
35	0
0	24
0	3
0	67
0	1348
0	46
1	463
15	4
500	0
0	1
0	13
670	0
1	222
1	146
0	35
0	1
0	189
0	285
0	326
2	49
0	76
0	1240
85	0
2	3597
0	357
1	14
0	2382
0	63
0	1
0	320
0	12396
0	998
0	1
0	190
0	129
0	702
0	1533
0	44
6	1
0	0
1	399
0	19
0	128
3	39
0	1
73	103
0	0
2	521
0	79
1	287
0	3
0	1
0	4
0	293
0	27
1	0
179	0
0	316
0	134
0	978
0	0
0	7
2	239
0	4
2	3
0	19
0	25
0	1
0	249
0	0
0	1423
64	0
81	0
1	3
0	5759
0	82
0	708
0	379
0	225
0	0
0	936
1	3442
0	145
0	216
1	2
0	1056
0	595
64	124
4	227
4	19
1	0
0	7
12	2746
0	26
0	0
0	3
0	414
0	5
318	0
388	0
0	185
1	397
2	1540
0	0
1	960
194	0
0	3
0	293
62	0
0	0
1	312
1	380
0	41
0	21
0	1
0	706
0	12
7	0
0	15
316	0
0	1198
154	0
0	0
0	73
0	443
0	1
0	69
0	1096
0	2427
0	36
0	1
0	710
0	508
0	136
0	118
0	8903
0	117
0	58
0	371
0	0
0	1757
0	13
0	207
0	287
0	16
0	221
0	389
7	61
0	4
0	2
0	1469
11	96
0	7644
129	9
38	152
0	29
0	15
0	1844
0	3
0	81
0	24
0	17
0	868
0	103
0	5
0	12
27	591
599	0
0	0
0	100
0	431
0	18
0	293
0	328
409	0
1	985
8	3
1	72
0	2
0	0
0	3803
1	755
461	0
0	9
14	1434
0	765
0	0
0	26
0	3225
8	780
26	700
250	0
2	65
0	8
7	29
0	177
0	879
0	0
69	886
0	322
367	0
4	9
0	872
4	2997
0	2
0	58
0	1335
2	1078
0	534
0	1047
3	650
0	2040
9	188
0	183
0	399
0	58
0	7
300	8
572	614
14	0
0	0
0	685
0	7
0	252
0	319
0	644
0	316
0	583
8	0
0	1
68	33
0	283
0	1393
0	308
0	6695
51	1
0	695
0	357
0	451
0	214
2	11
0	8
0	462
0	0
0	679
0	9
2	1463
184	655
0	1
0	76
1	335
0	0
0	66
0	358
3	32
0	1617
0	281
20	0
0	79
0	2093
0	2310
0	748
0	31
372	0
0	11
0	12
0	5
10	0
26	549
111	178
8	2
0	499
0	3
0	1143
0	3
0	10
0	158
0	508
0	854
0	209
0	187
0	100
0	870
0	2452
0	0
1	1330
0	0
0	2133
2	5
0	4
0	250
1	3553
0	71
1	39
0	0
28	245
0	3071
0	210
0	35
2	1422
0	1
0	6
71	0
0	1935
0	99
213	386
0	3882
0	0
0	4884
1	149
0	230
53	2
0	90
119	0
0	146
0	0
0	2
0	262
0	187
0	183
197	0
0	143
0	0
0	3
0	131
0	11
0	1047
1	2
319	810
0	827
0	100
6	0
1	649
0	5
0	3151
153	0
0	269
3	2581
0	88
0	7
0	20
179	0
0	9
118	311
2	114
0	110
0	122
0	107
0	82
188	0
0	27
0	487
0	2
0	4940
20	140
0	0
819	0
0	4
0	45
0	89
22	158
0	193
115	0
0	0
87	184
0	570
0	0
0	153
0	213
0	12
0	453
42	261
6	3
0	11
5	0
0	0
0	691
0	693
0	53
0	352
5	1082
3	1785
0	1855
0	648
2	797
11	171
0	536
0	700
13	1
0	88
0	0
2	3766
0	0
1	1010
1	712
0	15
26	20
4	485
0	7
0	867
0	188
2	8
0	71
0	70
3	257
0	700
1	197
119	0
0	1202
1	793
0	0
0	230
0	0
0	674
49	0
0	485
264	0
0	64
34	347
0	11
404	0
0	77
0	4
0	16
0	41
0	86
0	0
0	1
0	1364
0	519
0	43
0	99
0	735
0	487
0	5115
0	177
1	600
0	0
0	25
0	150
0	289
0	1018
0	879
0	370
0	8
0	17
163	1244
0	3
0	0
0	736
0	96
2	1087
0	2929
0	103
2	35
0	13
0	262
92	1
0	2090
0	117
0	360
1	558
0	1
0	4
0	2290
0	748
0	1
0	0
0	19
0	0
0	1784
3	7
85	0
0	17
71	0
0	657
0	233
231	0
4	0
0	117
0	1176
0	2023
1	1557
0	216
0	3851
0	0
0	103
0	188
1	3
2	326
0	6
0	672
11	111
0	27
0	0
61	85
0	349
0	2451
29	425
0	7
0	183
0	424
0	193
0	13
0	17
0	7
0	117
0	1960
0	0
0	530
22	219
0	338
0	67
0	0
0	416
199	0
0	269
0	467
0	202
0	781
0	88
0	880
0	11
0	0
2	813
0	176
0	2795
0	564
0	8
0	2060
0	775
0	32
0	553
0	803
12	0
1	1338
0	2519
0	509
0	258
150	0
1235	0
0	391
0	168
0	2
0	1041
0	189
0	2015
0	0
87	595
0	13
0	1994
0	209
0	0
0	4
0	775
0	543
0	0
0	109
176	266
0	2771
4	1179
1	1232
0	40
0	74
164	0
0	11
1	278
73	0
0	2037
0	742
0	2452
0	179
0	362
441	0
0	654
0	123
10	94
186	9410
0	512
0	30
0	1028
0	1
0	0
47	0
63	44
0	266
0	352
0	1
3	719
12	118
0	285
0	0
0	0
0	613
0	54
134	149
150	476
2	3214
21	263
0	665
0	1
